Lake.Code,Station,Month,Day,Year,Time,Pool.Elevation,Surface.Temp,Secchi,Conductivity,Gear.Code,Gear.Length,Habitat,Effort,Species.Code,Number.of.individuals,TL_mm,Wt_g
BLACK,8,11,30,2011,1004,937,8,10,99999,31,65,NA,22,106,1,181,64
BLACK,8,11,30,2011,1004,937,8,10,99999,31,65,NA,22,106,1,215,114
BLACK,8,11,30,2011,1004,937,8,10,99999,31,65,NA,22,106,1,202,90
BLACK,8,11,30,2011,1004,937,8,10,99999,31,65,NA,22,106,1,202,94
BLACK,8,11,30,2011,1004,937,8,10,99999,31,65,NA,22,106,1,177,54
BLACK,8,11,30,2011,1004,937,8,10,99999,31,65,NA,22,106,1,111,12
BLACK,8,11,30,2011,1004,937,8,10,99999,31,65,NA,22,106,1,121,16
BLACK,8,11,30,2011,1004,937,8,10,99999,31,65,NA,22,106,1,89,6
BLACK,8,11,30,2011,1004,937,8,10,99999,31,65,NA,22,106,1,114,12
BLACK,8,11,30,2011,1004,937,8,10,99999,31,65,NA,22,106,1,107,10
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,279,306
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,194,84
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,193,78
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,189,64
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,186,70
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,294,396
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,250,174
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,220,118
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,230,130
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,211,94
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,230,130
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,223,116
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,210,96
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,225,116
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,180,52
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,205,86
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,224,98
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,170,48
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,196,76
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,175,56
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,320,516
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,214,94
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,268,262
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,177,52
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,162,40
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,173,52
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,231,120
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,225,106
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,226,114
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,184,66
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,204,90
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,170,48
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,194,72
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,170,44
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,188,68
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,175,52
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,199,74
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,227,128
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,207,94
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,170,48
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,194,80
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,236,124
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,200,84
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,185,64
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,162,36
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,195,72
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,173,46
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,181,58
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,187,72
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,214,106
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,214,102
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,185,54
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,148,28
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,174,48
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,175,50
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,205,86
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,172,50
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,172,52
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,205,88
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,161,40
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,161,42
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,178,56
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,174,54
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,208,86
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,180,60
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,215,102
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,200,82
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,225,116
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,166,40
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,220,104
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,190,74
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,178,62
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,170,50
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,166,44
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,167,44
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,171,54
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,151,32
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,100,8
BLACK,9,11,30,2011,1015,937,9,10,99999,31,65,NA,22,106,1,151,34
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,285,334
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,294,376
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,206,100
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,230,122
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,215,92
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,248,184
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,268,302
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,333,602
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,269,276
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,188,76
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,258,244
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,350,856
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,264,256
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,304,426
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,226,126
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,192,76
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,189,68
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,211,90
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,215,112
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,205,98
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,230,120
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,187,68
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,240,142
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,213,106
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,122,16
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,177,56
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,170,46
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,123,16
BLACK,10,11,30,2011,1030,937,8,12,99999,31,65,NA,22,106,1,110,12
BLACK,11,11,30,2011,1041,937,8,NA,99999,31,65,NA,22,106,1,202,90
BLACK,11,11,30,2011,1041,937,8,NA,99999,31,65,NA,22,106,1,232,106
BLACK,11,11,30,2011,1041,937,8,NA,99999,31,65,NA,22,106,1,228,122
BLACK,11,11,30,2011,1041,937,8,NA,99999,31,65,NA,22,106,1,175,58
BLACK,11,11,30,2011,1041,937,8,NA,99999,31,65,NA,22,106,1,231,132
BLACK,11,11,30,2011,1041,937,8,NA,99999,31,65,NA,22,106,1,237,136
BLACK,11,11,30,2011,1041,937,8,NA,99999,31,65,NA,22,106,1,221,120
BLACK,11,11,30,2011,1041,937,8,NA,99999,31,65,NA,22,106,1,181,62
BLACK,11,11,30,2011,1041,937,8,NA,99999,31,65,NA,22,106,1,224,124
BLACK,11,11,30,2011,1041,937,8,NA,99999,31,65,NA,22,106,1,207,100
BLACK,11,11,30,2011,1041,937,8,NA,99999,31,65,NA,22,106,1,221,108
BLACK,11,11,30,2011,1041,937,8,NA,99999,31,65,NA,22,106,1,182,60
BLACK,11,11,30,2011,1041,937,8,NA,99999,31,65,NA,22,106,1,94,8
BLACK,11,11,30,2011,1041,937,8,NA,99999,31,65,NA,22,106,1,264,232
BLACK,11,11,30,2011,1041,937,8,NA,99999,31,65,NA,22,106,1,298,380
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,286,410
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,268,228
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,336,564
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,270,280
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,235,152
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,231,126
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,255,182
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,256,186
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,304,470
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,237,128
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,253,186
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,264,248
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,334,696
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,229,108
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,220,116
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,246,184
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,229,126
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,235,146
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,252,202
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,210,94
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,235,130
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,235,128
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,170,48
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,286,360
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,175,54
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,202,84
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,225,106
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,237,136
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,209,96
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,184,62
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,242,144
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,224,126
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,225,120
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,216,94
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,192,76
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,195,70
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,170,50
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,189,68
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,202,80
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,230,134
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,220,106
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,268,146
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,125,18
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,167,40
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,242,120
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,216,110
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,119,18
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,180,58
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,166,46
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,170,52
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,170,50
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,163,44
BLACK,12,11,30,2011,1053,937,9,NA,99999,31,65,NA,22,106,1,164,48
BLACK,13,11,30,2011,1109,937,NA,NA,99999,31,65,NA,22,106,1,208,102
BLACK,13,11,30,2011,1109,937,NA,NA,99999,31,65,NA,22,106,1,211,102
BLACK,13,11,30,2011,1109,937,NA,NA,99999,31,65,NA,22,106,1,178,66
BLACK,13,11,30,2011,1109,937,NA,NA,99999,31,65,NA,22,106,1,188,72
BLACK,13,11,30,2011,1109,937,NA,NA,99999,31,65,NA,22,106,1,274,260
BLACK,13,11,30,2011,1109,937,NA,NA,99999,31,65,NA,22,106,1,288,310
BLACK,13,11,30,2011,1109,937,NA,NA,99999,31,65,NA,22,106,1,283,334
BLACK,14,11,30,2011,1120,937,9,NA,99999,31,65,NA,22,106,1,212,110
BLACK,14,11,30,2011,1120,937,9,NA,99999,31,65,NA,22,106,1,212,106
BLACK,14,11,30,2011,1120,937,9,NA,99999,31,65,NA,22,106,1,213,102
BLACK,14,11,30,2011,1120,937,9,NA,99999,31,65,NA,22,106,1,180,60
BLACK,14,11,30,2011,1120,937,9,NA,99999,31,65,NA,22,106,1,203,84
BLACK,14,11,30,2011,1120,937,9,NA,99999,31,65,NA,22,106,1,209,98
BLACK,14,11,30,2011,1120,937,9,NA,99999,31,65,NA,22,106,1,245,158
BLACK,14,11,30,2011,1120,937,9,NA,99999,31,65,NA,22,106,1,260,230
BLACK,14,11,30,2011,1120,937,9,NA,99999,31,65,NA,22,106,1,236,120
BLACK,14,11,30,2011,1120,937,9,NA,99999,31,65,NA,22,106,1,187,72
BLACK,14,11,30,2011,1120,937,9,NA,99999,31,65,NA,22,106,1,175,54
BLACK,14,11,30,2011,1120,937,9,NA,99999,31,65,NA,22,106,1,168,50
BLACK,14,11,30,2011,1120,937,9,NA,99999,31,65,NA,22,106,1,182,60
BLACK,20,11,1,2011,1043,937,9,NA,99999,31,65,NA,22,106,1,200,78
BLACK,20,11,1,2011,1043,937,9,NA,99999,31,65,NA,22,106,1,172,58
BLACK,20,11,1,2011,1043,937,9,NA,99999,31,65,NA,22,106,1,269,246
BLACK,20,11,1,2011,1043,937,9,NA,99999,31,65,NA,22,106,1,295,378
BLACK,20,11,1,2011,1043,937,9,NA,99999,31,65,NA,22,106,1,298,418
BLACK,20,11,1,2011,1043,937,9,NA,99999,31,65,NA,22,106,1,307,446
BLACK,20,11,1,2011,1043,937,9,NA,99999,31,65,NA,22,106,1,246,152
BLACK,20,11,1,2011,1043,937,9,NA,99999,31,65,NA,22,106,1,187,72
BLACK,20,11,1,2011,1043,937,9,NA,99999,31,65,NA,22,106,1,183,64
BLACK,20,11,1,2011,1043,937,9,NA,99999,31,65,NA,22,106,1,197,80
BLACK,20,11,1,2011,1043,937,9,NA,99999,31,65,NA,22,106,1,155,40
BLACK,20,11,1,2011,1043,937,9,NA,99999,31,65,NA,22,106,1,173,52
BLACK,20,11,1,2011,1043,937,9,NA,99999,31,65,NA,22,106,1,213,98
BLACK,20,11,1,2011,1043,937,9,NA,99999,31,65,NA,22,106,1,185,70
BLACK,20,11,1,2011,1043,937,9,NA,99999,31,65,NA,22,106,1,196,86
BLACK,20,11,1,2011,1043,937,9,NA,99999,31,65,NA,22,106,1,175,60
BLACK,20,11,1,2011,1043,937,9,NA,99999,31,65,NA,22,106,1,109,10
BLACK,19,11,1,2011,1033,937,9,NA,99999,31,65,NA,22,106,1,233,142
BLACK,19,11,1,2011,1033,937,9,NA,99999,31,65,NA,22,106,1,165,42
BLACK,19,11,1,2011,1033,937,9,NA,99999,31,65,NA,22,106,1,243,162
BLACK,19,11,1,2011,1033,937,9,NA,99999,31,65,NA,22,106,1,195,78
BLACK,19,11,1,2011,1033,937,9,NA,99999,31,65,NA,22,106,1,247,167
BLACK,19,11,1,2011,1033,937,9,NA,99999,31,65,NA,22,106,1,243,142
BLACK,19,11,1,2011,1033,937,9,NA,99999,31,65,NA,22,106,1,186,64
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,298,364
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,257,216
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,218,102
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,215,110
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,175,56
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,217,108
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,197,80
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,212,100
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,204,90
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,180,60
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,208,92
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,192,78
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,232,154
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,218,102
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,160,36
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,195,80
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,196,84
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,229,124
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,219,110
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,211,102
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,191,76
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,243,138
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,195,80
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,219,108
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,199,86
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,201,84
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,225,110
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,263,260
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,293,350
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,230,110
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,197,74
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,209,98
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,224,116
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,239,148
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,168,46
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,216,108
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,195,74
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,174,52
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,185,60
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,220,116
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,173,44
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,173,44
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,193,72
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,179,50
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,181,58
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,182,58
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,183,58
BLACK,18,11,1,2011,1117,937,9,NA,99999,31,65,NA,22,106,1,176,54
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,174,56
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,204,96
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,190,76
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,173,58
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,223,122
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,209,102
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,224,116
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,203,94
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,177,64
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,184,66
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,219,118
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,213,112
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,230,132
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,240,174
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,219,124
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,162,48
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,100,8
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,178,64
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,205,92
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,190,70
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,173,60
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,220,114
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,225,130
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,180,62
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,182,70
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,182,70
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,223,118
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,165,52
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,312,498
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,120,16
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,289,360
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,300,390
BLACK,15,11,1,2011,1047,937,9,NA,99999,31,65,NA,22,106,1,274,266
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,222,112
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,190,62
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,275,308
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,217,102
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,220,96
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,207,104
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,175,56
